zip_code,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP,FIPS,Name,State,local_classification,regional_classification,drop_column
45893,Putnam County,OH,39137,H1,39137.0,Putnam,OH,,East North Central,2039
45875,Putnam County,OH,39137,H1,39137.0,Putnam,OH,,East North Central,2039
45833,Putnam County,OH,39137,H1,39137.0,Putnam,OH,,East North Central,2039
45807,Putnam County,OH,39137,H1,39137.0,Putnam,OH,,East North Central,2039
43516,Putnam County,OH,39137,H1,39137.0,Putnam,OH,,East North Central,2039
45848,Putnam County,OH,39137,H1,39137.0,Putnam,OH,,East North Central,2039
45856,Putnam County,OH,39137,H1,39137.0,Putnam,OH,,East North Central,2039
45877,Putnam County,OH,39137,H1,39137.0,Putnam,OH,,East North Central,2039
45849,Putnam County,OH,39137,H1,39137.0,Putnam,OH,,East North Central,2039
45873,Putnam County,OH,39137,H1,39137.0,Putnam,OH,,East North Central,2039
44837,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44805,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
43019,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44813,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44902,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44822,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44833,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44864,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44862,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44905,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44878,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44901,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44843,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44827,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44903,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44865,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44904,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44906,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44907,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
44875,Richland County,OH,39139,H1,39139.0,Richland,OH,,East North Central,2039
45123,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
43160,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45644,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45690,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45628,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
43115,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45672,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45601,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
43101,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45612,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
43164,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45681,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45673,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45617,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45647,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
43135,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
45633,Ross County,OH,39141,H1,39141.0,Ross,OH,,East North Central,2039
43450,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43449,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
44824,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43406,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43430,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43464,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43435,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43416,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
44811,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43469,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
44841,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
44836,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43442,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43457,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43443,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43420,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43410,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43431,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
43407,Sandusky County,OH,39143,H1,39143.0,Sandusky,OH,,East North Central,2039
45694,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45613,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45684,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45682,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45659,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45660,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45662,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45671,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45636,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45677,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45616,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45648,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45657,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45699,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45630,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45638,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45640,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45656,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45629,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45653,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45663,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45661,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
45652,Scioto County,OH,39145,H1,39145.0,Scioto,OH,,East North Central,2039
44836,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44818,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44811,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44867,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44802,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44841,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
43316,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44815,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44830,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44883,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44844,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44845,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44807,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44882,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44854,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44861,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
43457,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44828,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44809,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
44853,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
43410,Seneca County,OH,39147,H1,39147.0,Seneca,OH,,East North Central,2039
45388,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45895,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45353,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45365,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45317,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45367,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45326,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45333,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45363,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45334,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45340,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45865,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45871,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45380,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45306,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45360,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45302,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45869,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45356,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45845,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
45336,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
43343,Shelby County,OH,39149,H1,39149.0,Shelby,OH,,East North Central,2039
44708,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44662,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44608,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44657,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44669,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44634,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44689,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44612,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44750,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44630,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44711,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44216,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44618,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44706,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44735,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44641,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44613,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44688,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44705,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44718,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44714,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44707,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44702,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44730,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44643,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44626,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44648,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44201,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44704,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44685,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44260,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44680,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44799,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44720,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44710,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44601,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44624,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44670,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44703,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44614,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44647,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44632,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44666,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44645,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44721,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44709,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44646,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44640,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44650,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44652,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44767,Stark County,OH,39151,H1,39151.0,Stark,OH,,East North Central,2039
44223,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44303,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44301,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44262,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44087,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44067,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44334,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44315,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44256,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44237,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44310,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44313,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44302,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44224,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44278,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44308,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44203,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44685,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44260,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44396,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44307,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44314,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44264,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44202,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44281,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44326,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44321,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44216,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44309,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44240,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44232,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44316,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44320,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44250,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44304,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44319,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44333,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44720,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44210,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44056,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44141,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44645,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44286,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44614,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44317,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44230,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44312,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44236,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44305,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44311,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44306,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44221,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44222,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44325,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44328,Summit County,OH,39153,H1,39153.0,Summit,OH,,East North Central,2039
44453,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44425,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44420,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44428,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44481,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44437,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44470,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44444,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44485,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44505,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44440,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44430,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44418,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44424,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44076,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44093,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44402,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44410,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44062,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44491,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44439,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44473,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44483,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44403,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44404,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44446,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44484,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44438,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44417,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44504,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44450,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44288,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44231,Trumbull County,OH,39155,H1,39155.0,Trumbull,OH,,East North Central,2039
44656,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44663,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44612,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44697,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44683,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
43832,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
43837,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
43840,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44608,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
43824,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
43973,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44643,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44675,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44680,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44621,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44679,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44678,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44681,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44699,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44626,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44622,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
43804,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44624,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44629,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
43749,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44682,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44671,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
44653,Tuscarawas County,OH,39157,H1,39157.0,Tuscarawas,OH,,East North Central,2039
43064,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43017,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43029,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43077,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43358,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43061,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43345,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43007,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43067,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43036,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43342,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43060,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43084,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43015,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43302,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43016,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43340,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43040,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43344,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43045,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
43319,Union County,OH,39159,H1,39159.0,Union,OH,,East North Central,2039
45849,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45898,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45886,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45832,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45894,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45882,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45891,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45887,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45863,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45874,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45833,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45899,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45838,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45844,Van Wert County,OH,39161,H1,39161.0,Van Wert,OH,,East North Central,2039
45692,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
43138,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45651,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45672,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45766,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45686,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45741,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45698,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45695,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
43152,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45622,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45634,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45647,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45654,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45710,Vinton County,OH,39163,H1,39163.0,Vinton,OH,,East North Central,2039
45005,Warren County,OH,39165,H1,39165.0,Warren,OH,,East North Central,2039
